X,Y,U,V,Stream,Density,Cp,Solid,P,T
0,0,0,0,-0.137143,0,0,0,0,0
0,0,0,0,-0.0951193,0,0,0,0,0
0,0,0,0,-0.0692566,0,0,0,0,0
0,0,0,0,-0.049117,0,0,0,0,0
0,0,0,0,-0.0313257,0,0,0,0,0
0,0,0,0,-0.0150685,0,0,0,0,0
0,0,0,0,8.69345e-10,0,0,0,0,0
0,0,0,0,0.0150685,0,0,0,0,0
0,0,0,0,0.0313257,0,0,0,0,0
0,0,0,0,0.049117,0,0,0,0,0
0,0,0,0,0.0692566,0,0,0,0,0
0,0,0,0,0.0951193,0,0,0,0,0
0,0,0,0,0.137143,0,0,0,0,0
0,0,0,0,-0.172033,0,0,0,0,0
0,0,0,0,-0.123368,0,0,0,0,0
0,0,0,0,-0.0866672,0,0,0,0,0
0,0,0,0,-0.0572544,0,0,0,0,0
0,0,0,0,-0.0331116,0,0,0,0,0
0,0,0,0,-0.0142135,0,0,0,0,0
0,0,0,0,1.78273e-09,0,0,0,0,0
0,0,0,0,0.0142135,0,0,0,0,0
0,0,0,0,0.0331116,0,0,0,0,0
0,0,0,0,0.0572544,0,0,0,0,0
0,0,0,0,0.0866672,0,0,0,0,0
0,0,0,0,0.123368,0,0,0,0,0
0,0,0,0,0.172033,0,0,0,0,0
0,0,0,0,-0.189911,0,0,0,0,0
0,0,0,0,-0.139532,0,0,0,0,0
0,0,0,0,-0.0967258,0,0,0,0,0
0,0,0,0,-0.0603107,0,0,0,0,0
0,0,0,0,-0.030279,0,0,0,0,0
0,0,0,0,-0.00940132,0,0,0,0,0
0,0,0,0,2.79342e-09,0,0,0,0,0
0,0,0,0,0.00940133,0,0,0,0,0
0,0,0,0,0.030279,0,0,0,0,0
0,0,0,0,0.0603107,0,0,0,0,0
0,0,0,0,0.0967258,0,0,0,0,0
0,0,0,0,0.139532,0,0,0,0,0
0,0,0,0,0.189911,0,0,0,0,0
0,0,0,0,-0.200492,0,0,0,0,0
0,0,0,0,-0.147852,0,0,0,0,0
0,0,0,0,-0.100028,0,0,0,0,0
0,0,0,0,-0.0569102,0,0,0,0,0
0,0,0,0,-0.0195186,0,0,0,0,0
0,0,0,0,0.0045116,0,0,0,0,0
0,0,0,0,3.97506e-09,0,0,0,0,0
0,0,0,0,-0.00451159,0,0,0,0,0
0,0,0,0,0.0195186,0,0,0,0,0
0,0,0,0,0.0569102,0,0,0,0,0
0,0,0,0,0.100028,0,0,0,0,0
0,0,0,0,0.147852,0,0,0,0,0
0,0,0,0,0.200492,0,0,0,0,0
0,0,0,0,-0.206871,0,0,0,0,0
0,0,0,0,-0.150953,0,0,0,0,0
0,0,0,0,-0.0976672,0,0,0,0,0
0,0,0,0,-0.0462455,0,0,0,0,0
0,0,0,0,0.00364181,0,0,0,0,0
0,0,0,0,0.037464,0,0,0,0,0
0,0,0,0,5.42761e-09,0,0,0,0,0
0,0,0,0,-0.037464,0,0,0,0,0
0,0,0,0,-0.0036418,0,0,0,0,0
0,0,0,0,0.0462455,0,0,0,0,0
0,0,0,0,0.0976672,0,0,0,0,0
0,0,0,0,0.150953,0,0,0,0,0
0,0,0,0,0.206871,0,0,0,0,0
0,0,0,0,-0.210305,0,0,0,0,0
0,0,0,0,-0.151204,0,0,0,0,0
0,0,0,0,-0.0923008,0,0,0,0,0
0,0,0,0,-0.0292388,0,0,0,0,0
0,0,0,0,0.0544058,0,0,0,0,0
0,0,0,0,-0.0416667,0,0,0,0,0
0,0,0,0,6.31426e-09,0,0,0,0,0
0,0,0,0,0.0416667,0,0,0,0,0
0,0,0,0,-0.0544058,0,0,0,0,0
0,0,0,0,0.0292388,0,0,0,0,0
0,0,0,0,0.0923008,0,0,0,0,0
0,0,0,0,0.151204,0,0,0,0,0
0,0,0,0,0.210305,0,0,0,0,0
0,0,0,0,-0.211721,0,0,0,0,0
0,0,0,0,-0.151737,0,0,0,0,0
0,0,0,0,-0.0919418,0,0,0,0,0
0,0,0,0,-0.0323623,0,0,0,0,0
0,0,0,0,0.0101259,0,0,0,0,0
0,0,0,0,-0.416667,0,0,0,0,0
0,0,0,0,-2.81475e+14,0,0,0,0,0
0,0,0,0,0.416667,0,0,0,0,0
0,0,0,0,-0.0101259,0,0,0,0,0
0,0,0,0,0.0323623,0,0,0,0,0
0,0,0,0,0.0919418,0,0,0,0,0
0,0,0,0,0.151737,0,0,0,0,0
0,0,0,0,0.211721,0,0,0,0,0
0,0,0,0,-0.21142,0,0,0,0,0
0,0,0,0,-0.153042,0,0,0,0,0
0,0,0,0,-0.0943082,0,0,0,0,0
0,0,0,0,-0.0308945,0,0,0,0,0
0,0,0,0,0.0535861,0,0,0,0,0
0,0,0,0,-0.0416667,0,0,0,0,0
0,0,0,0,6.31426e-09,0,0,0,0,0
0,0,0,0,0.0416667,0,0,0,0,0
0,0,0,0,-0.0535861,0,0,0,0,0
0,0,0,0,0.0308945,0,0,0,0,0
0,0,0,0,0.0943082,0,0,0,0,0
0,0,0,0,0.153042,0,0,0,0,0
0,0,0,0,0.21142,0,0,0,0,0
0,0,0,0,-0.209494,0,0,0,0,0
0,0,0,0,-0.155184,0,0,0,0,0
0,0,0,0,-0.102203,0,0,0,0,0
0,0,0,0,-0.0500411,0,0,0,0,0
0,0,0,0,0.00119925,0,0,0,0,0
0,0,0,0,0.0365802,0,0,0,0,0
0,0,0,0,6.82118e-09,0,0,0,0,0
0,0,0,0,-0.0365802,0,0,0,0,0
0,0,0,0,-0.00119924,0,0,0,0,0
0,0,0,0,0.0500411,0,0,0,0,0
0,0,0,0,0.102203,0,0,0,0,0
0,0,0,0,0.155184,0,0,0,0,0
0,0,0,0,0.209494,0,0,0,0,0
0,0,0,0,-0.205635,0,0,0,0,0
0,0,0,0,-0.155782,0,0,0,0,0
0,0,0,0,-0.108134,0,0,0,0,0
0,0,0,0,-0.0634589,0,0,0,0,0
0,0,0,0,-0.0237898,0,0,0,0,0
0,0,0,0,0.00253518,0,0,0,0,0
0,0,0,0,7.78772e-09,0,0,0,0,0
0,0,0,0,-0.00253517,0,0,0,0,0
0,0,0,0,0.0237898,0,0,0,0,0
0,0,0,0,0.063459,0,0,0,0,0
0,0,0,0,0.108134,0,0,0,0,0
0,0,0,0,0.155782,0,0,0,0,0
0,0,0,0,0.205635,0,0,0,0,0
0,0,0,0,-0.199931,0,0,0,0,0
0,0,0,0,-0.153772,0,0,0,0,0
0,0,0,0,-0.110138,0,0,0,0,0
0,0,0,0,-0.070332,0,0,0,0,0
0,0,0,0,-0.0363962,0,0,0,0,0
0,0,0,0,-0.012152,0,0,0,0,0
0,0,0,0,8.65603e-09,0,0,0,0,0
0,0,0,0,0.012152,0,0,0,0,0
0,0,0,0,0.0363962,0,0,0,0,0
0,0,0,0,0.070332,0,0,0,0,0
0,0,0,0,0.110138,0,0,0,0,0
0,0,0,0,0.153772,0,0,0,0,0
0,0,0,0,0.199931,0,0,0,0,0
0,0,0,0,-0.19273,0,0,0,0,0
0,0,0,0,-0.148966,0,0,0,0,0
0,0,0,0,-0.107948,0,0,0,0,0
0,0,0,0,-0.0712614,0,0,0,0,0
0,0,0,0,-0.0405375,0,0,0,0,0
0,0,0,0,-0.0171224,0,0,0,0,0
0,0,0,0,9.33166e-09,0,0,0,0,0
0,0,0,0,0.0171224,0,0,0,0,0
0,0,0,0,0.0405375,0,0,0,0,0
0,0,0,0,0.0712614,0,0,0,0,0
0,0,0,0,0.107948,0,0,0,0,0
0,0,0,0,0.148966,0,0,0,0,0
0,0,0,0,0.19273,0,0,0,0,0
0,0,0,0,-0.184314,0,0,0,0,0
0,0,0,0,-0.141292,0,0,0,0,0
0,0,0,0,-0.101363,0,0,0,0,0
0,0,0,0,-0.0664171,0,0,0,0,0
0,0,0,0,-0.0379959,0,0,0,0,0
0,0,0,0,-0.0165277,0,0,0,0,0
0,0,0,0,9.73997e-09,0,0,0,0,0
0,0,0,0,0.0165277,0,0,0,0,0
0,0,0,0,0.0379959,0,0,0,0,0
0,0,0,0,0.0664171,0,0,0,0,0
0,0,0,0,0.101363,0,0,0,0,0
0,0,0,0,0.141292,0,0,0,0,0
0,0,0,0,0.184314,0,0,0,0,0
